FttjIhvvAmfM,11/1/2020,9:46:34 PM,41.0996,-73.9627,72.00
SgswNS9IzIrL,11/1/2020,9:46:55 PM,36.1474,-115.3623,6.34
ihYP7AUwCdC4,11/1/2020,9:46:58 PM,34.1157,-118.1505,49.00
YktnBfFSZ2Rk,11/1/2020,9:46:58 PM,34.1157,-118.1505,49.00
JzaRxhV4hooF,11/1/2020,9:49:00 PM,33.4996,-117.1260,15.15
GQjxp2sIpVEz,11/1/2020,9:49:21 PM,33.8318,-111.9347,35.00
le9Bx8Gk7WZf,11/1/2020,9:51:04 PM,37.1499,-113.4959,5.77
NYcr00rGRyb7,11/1/2020,9:51:04 PM,37.1499,-113.4959,5.77
Lypuo0pjZ5nm,11/1/2020,9:56:36 PM,-20.5088,-48.6900,19.95
phwQdtODWsWF,11/1/2020,9:58:58 PM,40.3518,-111.7318,43.00
fmhojubrgiHa,11/1/2020,9:58:59 PM,46.9461,-122.8487,29.20
3m08m1KpG8Dh,11/1/2020,10:00:01 PM,27.2400,-80.8319,28.19
BcL6NcmrzTwE,11/1/2020,10:01:50 PM,32.7510,-117.1969,18.50
ZJvLpnkN6k7c,11/1/2020,10:02:10 PM,35.9701,-112.1272,10.66
HuNziJmy4LQ0,11/1/2020,10:02:25 PM,42.0864,-71.2746,29.19
MYf1GEUw7TBv,11/1/2020,10:03:36 PM,46.9489,-122.8474,29.29
3R8p3YrczLI4,11/1/2020,10:04:06 PM,42.0864,-71.2746,16.67
HbZ5sJ4CU5fB,11/1/2020,10:04:06 PM,42.0864,-71.2746,16.67
nkAjYR0u9Y4Z,11/1/2020,10:04:26 PM,42.0865,-71.2746,24.53
q86QMl50vy5A,11/1/2020,10:04:26 PM,42.0865,-71.2746,24.53
Rhcsd0rkdVbr,11/1/2020,10:04:32 PM,42.0864,-71.2747,17.20
U1RBINobUP7t,11/1/2020,10:04:32 PM,42.0864,-71.2747,17.20
u7tLMUIJFaW8,11/1/2020,10:05:53 PM,32.7259,-97.4858,23.00
4dbuErTCS5l6,11/1/2020,10:06:39 PM,42.0864,-71.2747,56.00
DG5JMufc7MCZ,11/1/2020,10:06:39 PM,42.0864,-71.2747,56.00
H6Q51FBao7tA,11/1/2020,10:06:39 PM,42.0864,-71.2747,56.00
sKSqOZvgpiIy,11/1/2020,10:06:39 PM,42.0864,-71.2747,56.00
eSk54OtR8vnY,11/1/2020,10:06:48 PM,40.5857,-98.3924,442.00
F0nONXW5xDFd,11/1/2020,10:07:21 PM,25.9023,-80.2676,5.63
BFIcgZKNG6P1,11/1/2020,10:07:26 PM,42.0864,-71.2747,65.00
h7g5kBfhwK3S,11/1/2020,10:07:46 PM,29.5196,-98.3970,13.48
hc7cbWfj30X9,11/1/2020,10:08:38 PM,42.0864,-71.2747,60.00
kkruJtoVtmD5,11/1/2020,10:08:38 PM,42.0864,-71.2747,60.00
hCXBPTpLdC3c,11/1/2020,10:09:40 PM,33.8162,-118.0785,30.00
FF79Ajq4E4SG,11/1/2020,10:10:41 PM,36.2759,-115.0280,13.60
I3TVjS4n5ZcD,11/1/2020,10:11:23 PM,40.7921,-96.6237,28.70
u27o8X0v4GQe,11/1/2020,10:11:44 PM,28.3856,-81.2772,47.00
D7of0WUcBlaG,11/1/2020,10:13:35 PM,42.0870,-71.2740,47.00
gzqr64kUYbW3,11/1/2020,10:13:35 PM,42.0870,-71.2740,47.00
t172dOw64trs,11/1/2020,10:13:35 PM,42.0870,-71.2740,47.00
lwBpjZxF0tsd,11/1/2020,10:15:09 PM,39.7769,-86.0311,70.00
hY28VCa5nnAo,11/1/2020,10:15:27 PM,42.0864,-71.2738,55.00
q1GTq18X5FK4,11/1/2020,10:15:27 PM,42.0864,-71.2738,55.00
zCsyMIQ7lPrS,11/1/2020,10:15:27 PM,42.0864,-71.2738,55.00
zgsayT505H6s,11/1/2020,10:16:59 PM,45.5217,-122.6802,9.50
g9sKq7Xe0V16,11/1/2020,10:18:16 PM,37.7497,-120.8349,59.00
vRwR1vVkHshD,11/1/2020,10:18:16 PM,37.7497,-120.8349,59.00
meuAd2et58gK,11/1/2020,10:19:43 PM,35.0142,-84.9282,11.24
6qAmWSlbCckT,11/1/2020,10:23:36 PM,38.1835,-120.8833,37.00
OVPwNSw2TpBF,11/1/2020,10:24:52 PM,-37.8816,147.9695,20.47
7dpjQwGYZE2e,11/1/2020,10:25:02 PM,28.3409,-80.7500,115.00
NvQE2YTg2gHg,11/1/2020,10:27:01 PM,28.3410,-80.7500,157.00
Kz8RyYwxWiui,11/1/2020,10:27:30 PM,42.0515,-88.0453,21.08
l7uYSkVutIUv,11/1/2020,10:29:08 PM,27.6203,-80.4556,12.81
lfsIiwQRfFRh,11/1/2020,10:30:07 PM,25.7330,-80.3353,45.00
uIuAvwxGZ5C8,11/1/2020,10:31:45 PM,39.6898,-90.4838,9.14
b6CNGnOwGebI,11/1/2020,10:32:29 PM,28.3409,-80.7500,64.00
ZuOVk4yKw2FV,11/1/2020,10:33:38 PM,44.8924,-123.0884,32.00
NH7Xh3uj6WmI,11/1/2020,10:34:05 PM,46.9467,-122.8497,19.03
QFdnq7Fjl6ke,11/1/2020,10:34:38 PM,44.8924,-123.0885,13.53
9KRlVJICxsov,11/1/2020,10:35:57 PM,28.3409,-80.7500,81.00
nqyXhcvEYwru,11/1/2020,10:37:24 PM,28.3410,-80.7500,72.00
74SlU89vRxDL,11/1/2020,10:39:39 PM,29.3281,-98.5891,31.00
I1WNq85DJGCL,11/1/2020,10:41:23 PM,32.2633,-110.9365,8.75
iv3BEGNlnJ6D,11/1/2020,10:51:10 PM,28.3411,-80.7502,107.00
xkyJ22IumpCW,11/1/2020,10:54:12 PM,32.2204,-110.7730,46.00
avtvbfHEXDXc,11/1/2020,10:54:18 PM,35.7430,-81.3895,26.53
beQpHLIMmcJm,11/1/2020,10:57:45 PM,41.0708,-73.8784,14.95
pQe8XGXLN7Id,11/1/2020,10:58:26 PM,32.7146,-117.1709,31.00
s2X9V4Q3SSic,11/1/2020,11:02:10 PM,36.5233,-81.1848,20.24
l7yKiFCOnKyi,11/1/2020,11:02:25 PM,34.6567,-106.7372,25.05
4IEBjLUrCEYJ,11/1/2020,11:03:26 PM,39.0766,-108.5366,21.59
Ludz7q7k0E1D,11/1/2020,11:04:52 PM,33.5009,-117.1460,30.00
sqUMkzgVxAwc,11/1/2020,11:04:53 PM,47.6735,-116.7835,34.00
8XignGQNBp3G,11/1/2020,11:04:59 PM,32.7246,-117.1910,34.00
syZMkmC7gpow,11/1/2020,11:07:09 PM,37.9870,-121.7325,34.00
1GLkfenOpdTs,11/1/2020,11:07:21 PM,33.7980,-112.1427,25.47
KGKackW4jWye,11/1/2020,11:07:35 PM,47.6735,-116.7836,20.84
y65rgJ1Pc8OL,11/1/2020,11:07:35 PM,47.6735,-116.7836,20.84
uE0d5qKrrXrw,11/1/2020,11:11:45 PM,41.0630,-111.9613,26.96
j3HbMmmN6pIO,11/1/2020,11:12:12 PM,34.4282,-118.5505,2.67
qQjM1wgAin95,11/1/2020,11:12:12 PM,34.4282,-118.5505,2.67
zoyzPJO693Ge,11/1/2020,11:12:12 PM,34.4282,-118.5505,2.67
KfCL2uxcYC7t,11/1/2020,11:13:59 PM,32.7312,-117.0160,5.83
oNKj7ETICzzo,11/1/2020,11:15:19 PM,34.0724,-118.4028,45.00
dZEYoFEP9o3R,11/1/2020,11:16:50 PM,34.2656,-119.2127,23.99
tlxhzEOuLl6l,11/1/2020,11:16:50 PM,34.2656,-119.2127,23.99
V0cLaOODZnsL,11/1/2020,11:20:47 PM,37.6965,-113.0640,10.51
QpFLWUr3C0q6,11/1/2020,11:29:00 PM,28.3409,-80.7500,38.00
E6jbjZd9m0UB,11/1/2020,11:30:30 PM,28.3412,-80.7501,109.00
Y46xVOahTN95,11/1/2020,11:31:43 PM,32.1189,-110.7987,70.00
tZY0ztYjVAG2,11/1/2020,11:32:37 PM,32.7154,-117.1730,127.00
vf628aLbv11l,11/1/2020,11:32:44 PM,34.3520,-85.1609,0.60
B2XKKC3z8jCy,11/1/2020,11:32:51 PM,39.4751,-84.4750,52.00
0Rqrt59UVXD7,11/1/2020,11:35:01 PM,39.5610,-86.1001,45.00
5jUIZ34HfzHo,11/1/2020,11:35:57 PM,29.5193,-98.3978,13.70
bq9kAq3eYYU3,11/1/2020,11:39:44 PM,34.3523,-85.1640,9.76
V1IVDkiecA1D,11/1/2020,11:41:12 PM,39.9668,-75.1769,230.00
PmXKCDye1rtT,11/1/2020,11:41:25 PM,34.3516,-85.1608,31.00
Q3DferuwGr68,11/1/2020,11:41:32 PM,43.6028,-84.8672,58.00
U7U8zfoVT1bU,11/1/2020,11:41:39 PM,39.4283,-81.4443,19.67
Ih9deqfYbLSd,11/1/2020,11:43:33 PM,29.4323,-98.4998,12.20
ZxGROalc5Kxs,11/1/2020,11:43:33 PM,29.4323,-98.4998,12.20
r6dEF3f15g6N,11/1/2020,11:43:48 PM,33.7123,-112.1739,340.00
b2KvRSi1vwaP,11/1/2020,11:48:06 PM,36.0968,-95.8553,146.00
p1NowjAPwK00,11/1/2020,11:48:06 PM,36.0968,-95.8553,146.00
tLTTxk4PjqHA,11/1/2020,11:48:06 PM,36.0968,-95.8553,146.00
EfaIMmjSbbVd,11/1/2020,11:48:39 PM,38.9767,-122.6813,13.63
KJmJcSChYbIq,11/1/2020,11:48:39 PM,38.9767,-122.6813,13.63
X2xoDR0CHFhu,11/1/2020,11:50:20 PM,34.3567,-85.1521,19.82
RIOZS9RSCLhw,11/1/2020,11:53:08 PM,33.7083,-112.1522,111.00
rWJ2U2UidPAE,11/1/2020,11:57:15 PM,40.3199,-79.9067,44.00
VBeLcnvUMRkK,11/1/2020,11:57:48 PM,32.7152,-117.2218,17.38
bUdxs69aapu2,11/2/2020,12:00:47 AM,39.8147,-76.9925,9.00
046Ii5JfpLxj,11/2/2020,12:04:03 AM,35.7433,-81.3895,19.32
1l7u1ED2t6ry,11/2/2020,12:04:03 AM,35.7433,-81.3895,19.32
3QyebuFMap0Z,11/2/2020,12:04:03 AM,35.7433,-81.3895,19.32
DX10mnTP30dj,11/2/2020,12:04:03 AM,35.7433,-81.3895,19.32
Uyxtg17FEqfE,11/2/2020,12:04:42 AM,28.3408,-80.7500,147.00
eZyaGf9KA0PB,11/2/2020,12:05:46 AM,34.3831,-77.7691,28.13
ar4c4iIk7tgW,11/2/2020,12:08:40 AM,34.0151,-118.8233,39.00
cjuBOE68y6Gl,11/2/2020,12:11:23 AM,35.7104,-83.5044,23.72
vpdHqDq2Qk6k,11/2/2020,12:16:52 AM,40.7453,-73.2587,120.00
ZxRTlRKSs6FS,11/2/2020,12:17:01 AM,34.3520,-85.1607,212.00
L0ZDlYBiG9DV,11/2/2020,12:17:08 AM,35.7433,-81.3895,83.00
ahxEalJUoROU,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
d9TPvSXKNyR9,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
GL3xSSX19Afr,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
k9jCvtMx29wO,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
kT0H0FngGkgW,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
SBwSDMzelwYs,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
SBx5nl1NVOnX,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
td6LsOC6TCq0,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
WNnDgqyzqPRU,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
yN5GuJL5qHHS,11/2/2020,12:18:33 AM,40.5519,-111.8964,18.62
il5UvE59lf5c,11/2/2020,12:19:23 AM,41.7984,-90.3547,6.04
hzXN7OMuCf94,11/2/2020,12:19:40 AM,40.1810,-75.1533,10.14
PVtRGQ7JU45g,11/2/2020,12:19:40 AM,40.1810,-75.1533,10.14
X3TDOMClWRKN,11/2/2020,12:19:40 AM,40.1810,-75.1533,10.14
YZilSv9daQoH,11/2/2020,12:20:48 AM,35.7436,-81.3897,26.21
lzCS449KiDJc,11/2/2020,12:22:14 AM,35.2732,-106.8163,8.62
CE9gu863qvKP,11/2/2020,12:23:07 AM,40.7452,-73.2587,58.00
wIj79WOsoYHv,11/2/2020,12:28:48 AM,26.4594,-80.1399,8.71
0FfGbg7KnoXL,11/2/2020,12:31:30 AM,42.4863,-72.6048,214.00
6U6mnvWYWt1A,11/2/2020,12:33:32 AM,30.6714,-88.1200,11.06
5dLYQ84uYR3Z,11/2/2020,12:33:57 AM,39.7851,-105.0542,10.64
JhDw0YmC3hQt,11/2/2020,12:34:14 AM,32.9853,-85.7579,7.02
NBvz4nmdJx86,11/2/2020,12:35:04 AM,40.7453,-73.2587,172.00
mXWT2m3X5YH3,11/2/2020,12:36:25 AM,29.8534,-98.1202,53.00
c6NhiItl62yq,11/2/2020,12:39:28 AM,34.3524,-85.1617,39.00
Off7Emquvtax,11/2/2020,12:44:35 AM,33.0769,-117.3030,20.83
mcwNBl04gaRI,11/2/2020,12:48:01 AM,39.7851,-105.0542,13.48
I8eFBpsL7Brl,11/2/2020,12:53:35 AM,32.9246,-96.6522,14.31
zdyCA2v6fUZi,11/2/2020,12:53:43 AM,42.4861,-72.6046,329.00
lQ772ITNyC8y,11/2/2020,12:54:06 AM,35.7829,-81.4064,40.00
na00FSMgrh3I,11/2/2020,12:55:49 AM,33.6962,-112.3190,36.00
41YP2gexKp2Y,11/2/2020,1:01:33 AM,46.8358,-122.9849,13.18
drWqxrT5Y80F,11/2/2020,1:03:39 AM,34.0720,-118.4030,24.54
RAoq0rKJ9Uza,11/2/2020,1:05:05 AM,40.2735,-79.5233,12.04
030zKXdE93nR,11/2/2020,1:05:54 AM,51.0293,-114.0210,29.67
7847GpYlLcO9,11/2/2020,1:08:47 AM,41.4938,-75.7017,26.06
eq5apMa3oqmP,11/2/2020,1:10:41 AM,38.9831,-84.4968,60.00
OEpbsWbOgJ94,11/2/2020,1:10:41 AM,38.9831,-84.4968,60.00
Y7PACq31oL8N,11/2/2020,1:15:44 AM,32.7312,-117.0161,11.85
mN0cIPrm5dvO,11/2/2020,1:17:01 AM,25.9108,-80.2657,15.18
IWqOR3SHfBD5,11/2/2020,1:24:22 AM,43.9177,-123.0200,20.48
SK3OGlUQ6IJg,11/2/2020,1:28:48 AM,35.9945,-86.8289,8.43
GtwUITSawgGQ,11/2/2020,1:29:35 AM,40.7055,-74.0081,19.77
OrPQTtN0Fk5o,11/2/2020,1:29:35 AM,40.7055,-74.0081,19.77
Cp8vggN3Tfw7,11/2/2020,1:30:10 AM,33.8975,-78.5798,19.54
DjZ4eU5D2F5s,11/2/2020,1:32:29 AM,34.1995,-118.6207,179.00
s3WBpnKGvimD,11/2/2020,1:37:15 AM,34.3516,-85.1614,130.00
k0fl2MQo4e0t,11/2/2020,1:43:02 AM,36.0413,-115.2838,2.97
sKO1aOtY1Spm,11/2/2020,1:43:38 AM,36.0413,-115.2836,3.85
yVKpznDoiHsr,11/2/2020,1:47:09 AM,44.6090,-93.7639,43.00
XTLHNrlVhMq6,11/2/2020,1:47:12 AM,35.7430,-81.3896,129.00
JkU2ScCMveI2,11/2/2020,1:48:09 AM,36.2779,-115.2920,25.52
odVlxrv8FUPl,11/2/2020,1:48:41 AM,36.1661,-86.7449,5.63
OR2C0dtDuugn,11/2/2020,1:49:13 AM,38.9029,-95.8198,74.00
SoAWOCOrt2dE,11/2/2020,1:49:13 AM,38.9029,-95.8198,74.00
WMB8vm3C9FpB,11/2/2020,1:49:13 AM,38.9029,-95.8198,74.00
y77jdopBt9Xv,11/2/2020,1:49:47 AM,41.6859,-71.2806,35.00
kgiqArtIy5r6,11/2/2020,1:51:29 AM,39.5033,-77.0048,1.96
uYWQIr7eDYNY,11/2/2020,1:51:29 AM,39.5033,-77.0048,1.96
2AqTNT5pufmS,11/2/2020,1:52:25 AM,40.6178,-73.9698,32.00
OSFKUqovyhvF,11/2/2020,1:53:46 AM,33.1172,-117.2378,19.18
foVTvi7vT2d0,11/2/2020,1:55:49 AM,34.3520,-85.1606,1.27
iNAQhTBGGpm5,11/2/2020,1:59:58 AM,34.3522,-85.1611,13.98
SLJ733NOu07n,11/2/2020,2:00:21 AM,40.6804,-73.6218,17.37
lSOzVXGDGdZw,11/2/2020,2:00:52 AM,32.2916,-110.9750,12.81
QV9lKjTWgX9O,11/2/2020,2:02:38 AM,42.0225,-88.0424,228.00
bHQEyTKy3Qtn,11/2/2020,2:03:35 AM,34.3517,-85.1612,10.41
eAAsF4g730BD,11/2/2020,2:03:44 AM,21.3370,-157.7335,54.00
DXOXBuJ0vdwE,11/2/2020,2:03:58 AM,34.3518,-85.1609,174.00
HcdK0Ccl7BB5,11/2/2020,2:05:41 AM,34.3516,-85.1614,94.00
Lop32HR7Kavb,11/2/2020,2:22:28 AM,41.2522,-75.8604,27.25
2iiZdB8jWmbU,11/2/2020,2:26:03 AM,34.3518,-85.1609,38.00
8PT4yI8S2HyE,11/2/2020,2:26:03 AM,34.3518,-85.1609,38.00
0zheWP5FC7Ad,11/2/2020,2:39:41 AM,25.9107,-80.2662,41.00
sSWvwnk2HC2N,11/2/2020,2:41:47 AM,35.9817,-96.0176,227.00
YX1eMNky29mi,11/2/2020,2:46:14 AM,40.7054,-74.0082,96.00
JqZFcriOLkjw,11/2/2020,2:53:10 AM,40.7703,-111.9249,20.67
0jzZGqNCC932,11/2/2020,2:53:27 AM,41.5912,-88.1603,40.00
rfr3D1bS9JaY,11/2/2020,2:53:27 AM,41.5912,-88.1603,40.00
uLTyfB7OdXRZ,11/2/2020,2:53:27 AM,41.5912,-88.1603,40.00
xbIuYcYiPsXx,11/2/2020,2:57:20 AM,34.3517,-85.1606,37.00
y7iTVsXGbUiP,11/2/2020,2:57:20 AM,34.3517,-85.1606,37.00
Tnav8OeyhEBC,11/2/2020,2:58:15 AM,34.3518,-85.1608,56.00
zU9wrGTmiThB,11/2/2020,2:58:15 AM,34.3518,-85.1608,56.00
f5uiEBdrjMHU,11/2/2020,2:58:48 AM,34.3517,-85.1608,25.56
LjQe0GyOjbgo,11/2/2020,2:58:49 AM,32.4501,-86.4491,23.89
E4XbPux4aUQv,11/2/2020,3:00:42 AM,40.6920,-75.2335,24.29
dNgxy4hOSRwb,11/2/2020,3:08:08 AM,42.0857,-71.2742,32.00
dXzY5PSyBVGB,11/2/2020,3:08:08 AM,42.0857,-71.2742,32.00
pzDi1g5vsgi3,11/2/2020,3:08:08 AM,42.0857,-71.2742,32.00
6EMfaf3oM6ao,11/2/2020,3:11:49 AM,34.3521,-85.1617,14.69
oWdHuTRzwR9d,11/2/2020,3:13:15 AM,34.3518,-85.1607,66.00
gWOY793hnovj,11/2/2020,3:22:09 AM,38.7241,-90.2941,407.00
nwknVECkvKwJ,11/2/2020,3:22:09 AM,38.7241,-90.2941,407.00
Ta9f8Viu9q5H,11/2/2020,3:22:09 AM,38.7241,-90.2941,407.00
0OVl9ewFbMgT,11/2/2020,3:25:16 AM,25.9041,-80.2604,46.00
M2EGSi7NQSx2,11/2/2020,3:25:16 AM,25.9041,-80.2604,46.00
g9mTsjhp1Fjb,11/2/2020,3:34:20 AM,41.4170,-81.7243,51.00
ZeiP97Lido9D,11/2/2020,3:36:14 AM,30.9626,-97.5108,8.80
z2eEtbvhSUZ2,11/2/2020,3:37:54 AM,42.3886,-70.9675,119.00
WLaxD1NAJWHZ,11/2/2020,3:57:02 AM,40.5854,-124.1580,28.23
OHsJiQrLKD3u,11/2/2020,4:04:43 AM,39.9705,-83.0047,10.43
aAEDNs3zRkQN,11/2/2020,4:22:46 AM,35.7433,-81.3895,19.32
u2dV8zokhPvd,11/2/2020,4:34:29 AM,39.5341,-119.8255,21.00
x6LfA5s13XOJ,11/2/2020,4:40:48 AM,40.3282,-75.9487,51.00
mj7ZJtw379HA,11/2/2020,4:42:56 AM,25.9032,-80.2651,281.00
DSqyPV23OvP7,11/2/2020,4:43:14 AM,40.7924,-96.6237,41.00
3E0r70RDSpOX,11/2/2020,4:44:52 AM,25.9107,-80.2662,98.00
DVxd8VkE6EY2,11/2/2020,4:45:26 AM,25.9099,-80.2659,63.00
ffWzlFC5dnfL,11/2/2020,4:47:09 AM,26.5971,-80.0499,4.85
MuGxNl4FFTh6,11/2/2020,4:47:09 AM,26.5971,-80.0499,4.85
PrC6DVSHmOnE,11/2/2020,4:48:26 AM,40.7924,-96.6238,39.00
wsrEoUuMCt0u,11/2/2020,4:50:52 AM,26.5971,-80.0499,3.02
ZgyoOHJiTd5x,11/2/2020,4:50:52 AM,26.5971,-80.0499,3.02
0kc141tez8dm,11/2/2020,4:52:07 AM,25.9106,-80.2662,41.00
aZzCS2k6DX3I,11/2/2020,4:52:13 AM,34.9000,-82.3279,20.33
vb3wxKq2okKz,11/2/2020,4:52:21 AM,25.9100,-80.2654,26.12
VzbLsSNSwPd2,11/2/2020,4:56:24 AM,26.4595,-80.1399,22.55
NQBzG4YyawVo,11/2/2020,4:58:35 AM,25.9101,-80.2734,21.89
ByEw3lO8BpFE,11/2/2020,5:03:59 AM,33.9586,-118.4197,9.43
IsUv3Y7EUEs0,11/2/2020,5:13:45 AM,29.2558,-81.0699,77.00
LvaYZPH8wILL,11/2/2020,5:13:45 AM,29.2558,-81.0699,77.00
uW84aiaLBONi,11/2/2020,5:13:45 AM,29.2558,-81.0699,77.00
E9fjpK3dq4sm,11/2/2020,5:30:43 AM,42.8111,-123.2163,14.75
6YQur06UA1Pm,11/2/2020,5:31:02 AM,25.9074,-80.2597,55.00
b4IQm2b5otcT,11/2/2020,5:39:32 AM,42.1294,-72.5695,227.00
vHJPlDdIGw4y,11/2/2020,5:50:20 AM,25.9107,-80.2660,15.21
8RtLZU9Ixron,11/2/2020,5:50:48 AM,45.3557,-121.9722,35.00
0c77laWJOo5v,11/2/2020,6:05:34 AM,37.6162,-89.2285,39.00
05pivpVLkw6P,11/2/2020,6:21:24 AM,37.6971,-121.0342,33.00
LFQUVaBQO4VZ,11/2/2020,6:21:24 AM,37.6971,-121.0342,33.00
zOH45vKaaK03,11/2/2020,6:21:24 AM,37.6971,-121.0342,33.00
AXqJzPUbnfmT,11/2/2020,6:23:22 AM,32.3930,-92.4231,2575.00
GWrb2NYqd8xD,11/2/2020,7:48:28 AM,37.3210,-121.9058,20.28
liiGJ6gl7RUQ,11/2/2020,7:48:59 AM,37.3210,-121.9057,32.00
yST4s6Za4xiX,11/2/2020,7:52:37 AM,-23.5768,-46.7042,58.00
d01ejQlSRgb9,11/2/2020,7:54:15 AM,-23.5767,-46.7042,59.00
3WLzsFXHgVFR,11/2/2020,9:50:10 AM,36.9010,-84.0856,70.00
FHK4CJoLv3Pv,11/2/2020,9:50:10 AM,36.9010,-84.0856,70.00
hDo90F6YdlCx,11/2/2020,9:50:10 AM,36.9010,-84.0856,70.00
7FJn4Z8Z36AR,11/2/2020,9:53:07 AM,36.9010,-84.0856,45.00
qQAaQZucb77H,11/2/2020,9:59:08 AM,39.1004,-123.1917,36.00
8OSy5D5dc71K,11/2/2020,10:04:29 AM,39.0402,-123.1475,67.00
Oki7usX13ss8,11/2/2020,10:23:14 AM,38.8339,-123.0190,33.00
41drVCSbXRRy,11/2/2020,10:55:44 AM,33.8274,-118.2657,29.79
sCyshTFd17ag,11/2/2020,11:14:42 AM,40.9856,-74.0362,44.00
a6UA4T75dwMY,11/2/2020,11:15:00 AM,41.3737,-75.5688,21.43
O47kbJPmmvoc,11/2/2020,11:15:07 AM,26.8635,-80.1328,44.00
MMLuM8koPj4y,11/2/2020,11:29:45 AM,30.1887,-95.2730,7.45
bBBZsgdxzGfE,11/2/2020,11:31:32 AM,30.1888,-95.2729,38.00
8gwM6tgsNwJ6,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
ADs6zqROLuva,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
g88KYoOtZhP7,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
mUj1kg4CW5WA,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
qbtmPzUIag3q,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
wzP5Dw523f9W,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
yMGFQvfmzOx2,11/2/2020,11:50:40 AM,42.6667,-82.9262,7.11
JruRRPtbQjJL,11/2/2020,12:38:10 PM,28.0756,-81.7328,24.39
AgamcOBKsQlL,11/2/2020,12:41:11 PM,38.9503,-123.0895,89.00
HicM4NRAkwp0,11/2/2020,12:41:11 PM,38.9503,-123.0895,89.00
Jnu9qIJDAIWQ,11/2/2020,12:46:26 PM,39.7636,-74.2958,19.18
JiVVqcANDt33,11/2/2020,12:51:05 PM,35.7992,-86.4651,33.00
RgdMNW51u624,11/2/2020,12:51:05 PM,35.7992,-86.4651,33.00
lySp2TrCTI37,11/2/2020,1:06:39 PM,40.6169,-74.3933,40.00
U6rrRr2YVVKE,11/2/2020,1:10:15 PM,40.6078,-74.0757,44.00
NnZ84yiEJWhQ,11/2/2020,1:10:57 PM,30.2647,-98.8752,16.32
o3hmchFMK5DL,11/2/2020,1:10:57 PM,30.2647,-98.8752,16.32
rZbwSMGkf1u4,11/2/2020,1:10:57 PM,30.2647,-98.8752,16.32
X2VoiizlWzhf,11/2/2020,1:11:40 PM,41.8796,-72.9626,92.00
nfVcEbYA53rv,11/2/2020,1:13:44 PM,39.7636,-74.2957,46.00
dVG5oOmffhXU,11/2/2020,1:13:48 PM,34.3519,-85.1608,139.00
FvDPtLGKDscE,11/2/2020,1:16:27 PM,31.7987,-95.6260,84.00
j06DUhGeufnm,11/2/2020,1:18:33 PM,38.9751,-90.7418,81.00
3PNtO0dJod0k,11/2/2020,1:21:05 PM,38.9751,-90.7418,81.00
4rw0MiOeCRVc,11/2/2020,1:21:46 PM,46.1238,-64.8514,308.00
ML9TzkK2JoJr,11/2/2020,1:22:32 PM,39.2225,-94.6495,22.72
qeBHKbGmNggI,11/2/2020,1:24:51 PM,30.1276,-92.4952,75.00
PvTks0QHXTEh,11/2/2020,1:46:02 PM,36.0794,-115.3081,36.00
j3GwR1zE8ErQ,11/2/2020,1:52:28 PM,34.5128,-87.7512,48.00
dqib1TFBf86e,11/2/2020,1:53:21 PM,36.0794,-115.3081,23.62
6ZVGW55r7TkO,11/2/2020,2:05:26 PM,41.0002,-74.3459,210.00
uM3zNWHFySsd,11/2/2020,2:17:44 PM,37.5012,-106.2907,27.73
h66xrDHSMUWK,11/2/2020,2:18:39 PM,32.8885,-96.8010,142.00
xapueCpVQInp,11/2/2020,2:25:11 PM,28.9199,-81.9689,26.69
usGw5iVMmSAc,11/2/2020,2:35:11 PM,29.9867,-93.9643,14.82
0pCnGJOes0Uo,11/2/2020,2:49:28 PM,28.1841,-80.6615,102.00
yfTG4xraLeDL,11/2/2020,2:49:28 PM,28.1841,-80.6615,102.00
qoYBCAD8PWVG,11/2/2020,2:50:42 PM,38.6817,-90.3590,51.00
zhXdz5IAK4rn,11/2/2020,2:50:42 PM,38.6817,-90.3590,51.00
ZQoXfr5GAt0w,11/2/2020,2:53:09 PM,30.0629,-95.1992,27.86
xu6dkvu4N0jE,11/2/2020,3:03:12 PM,26.6369,-81.8264,9.40
0l1vfJek8s32,11/2/2020,3:06:29 PM,36.1897,-87.3997,125.00
TVPYqLqCSofE,11/2/2020,3:06:55 PM,33.9567,-117.8599,6.14
LBqRSXiJ3S2H,11/2/2020,3:08:01 PM,35.6155,-87.0344,42.00
xq5SK7Ahqyds,11/2/2020,3:17:13 PM,35.1479,-85.2494,153.00
IynQeX53UcTP,11/2/2020,3:34:21 PM,34.5177,-85.6803,14.50
rtvLYY91gvSd,11/2/2020,3:47:14 PM,26.3341,-80.2949,307.00
